Customer_ID,Branch,Region,Product,Customer_Segment,Loan_Officer,Disbursement_Date,Tenure_Months,Interest_Rate,Disbursed_Amount,Outstanding_Balance,DPD,IFRS9_Stage
CUST00758,Eldoret,Rift Valley,Motor Loan,Retail,J. Mwangi,2023-01-08,84,0.1277,281367.87,46563.17,15,Stage 1 - Performing
CUST00759,Kitengela,Nairobi,Overdraft,SME,M. Hassan,2023-11-25,36,0.17,41410.28,9488.49,1,Stage 1 - Performing
CUST00760,Westlands,Nairobi,SME Loan,Retail,J. Mwangi,2024-09-30,12,0.1842,679962.93,535545.64,60,Stage 2 - Underperforming
CUST00761,Thika,Central,SME Loan,SME,F. Wanjiru,2023-03-15,24,0.1289,1520522.5,1323001.85,0,Stage 1 - Performing
CUST00762,Thika,Central,Personal Loan,SME,L. Achieng,2024-08-07,84,0.1611,248745.4,222946.76,20,Stage 1 - Performing
CUST00763,Mombasa,Coast,Asset Finance,Retail,A. Otieno,2024-05-26,84,0.1264,66482.11,60189.73,0,Stage 1 - Performing
CUST00764,Nakuru,Rift Valley,SME Loan,Retail,J. Mwangi,2024-04-08,36,0.1307,268237.1,232395.15,0,Stage 1 - Performing
CUST00765,Westlands,Nairobi,Motor Loan,Retail,P. Njoroge,2023-03-24,24,0.1543,184841.1,86711.75,0,Stage 1 - Performing
CUST00766,Thika,Central,Overdraft,SME,J. Mwangi,2024-10-03,84,0.1436,223210.87,147550.91,32,Stage 2 - Underperforming
CUST00767,Eldoret,Rift Valley,Personal Loan,Retail,F. Wanjiru,2025-04-21,48,0.1422,592122.7,457510.53,1,Stage 1 - Performing
CUST00768,Kitengela,Nairobi,Personal Loan,Retail,S. Kimani,2024-10-25,48,0.1434,400712.11,268430.75,20,Stage 1 - Performing
CUST00769,Thika,Central,Personal Loan,Retail,L. Achieng,2024-11-14,12,0.1323,192117.96,45072.18,45,Stage 2 - Underperforming
CUST00770,Westlands,Nairobi,Asset Finance,Retail,S. Kimani,2023-07-13,48,0.1368,135522.0,29370.08,0,Stage 1 - Performing
CUST00771,Nairobi CBD,Nairobi,Personal Loan,Retail,J. Mwangi,2024-12-04,12,0.1312,67097.24,9114.32,90,Stage 2 - Underperforming
CUST00772,Kisumu,Nyanza,Mortgage,Retail,J. Mwangi,2023-08-18,60,0.1439,507422.47,129087.57,0,Stage 1 - Performing
CUST00773,Nairobi CBD,Nairobi,Personal Loan,SME,S. Kimani,2023-01-18,48,0.1203,568928.55,199166.45,60,Stage 2 - Underperforming
CUST00774,Thika,Central,Motor Loan,SME,J. Mwangi,2025-01-29,12,0.1623,440131.88,95347.76,90,Stage 2 - Underperforming
CUST00775,Kisumu,Nyanza,Personal Loan,Corporate,A. Otieno,2023-08-20,24,0.1826,125880.42,49617.79,1,Stage 1 - Performing
CUST00776,Mombasa,Coast,Asset Finance,SME,M. Hassan,2023-05-02,84,0.1713,706918.25,187960.74,1,Stage 1 - Performing
CUST00777,Mombasa,Coast,Personal Loan,SME,F. Wanjiru,2023-10-24,60,0.1632,348301.23,204650.59,5,Stage 1 - Performing
CUST00778,Mombasa,Coast,SME Loan,Retail,F. Wanjiru,2024-10-14,48,0.1743,612031.03,177682.74,20,Stage 1 - Performing
CUST00779,Kisumu,Nyanza,Motor Loan,Retail,F. Wanjiru,2023-11-29,12,0.1415,367067.09,289350.94,45,Stage 2 - Underperforming
CUST00780,Eldoret,Rift Valley,Mortgage,Retail,J. Mwangi,2024-12-28,24,0.1331,131892.15,115094.79,15,Stage 1 - Performing
CUST00781,Westlands,Nairobi,SME Loan,Retail,J. Mwangi,2024-08-30,36,0.124,954866.89,478860.71,120,Stage 3 - Non-Performing
CUST00782,Nakuru,Rift Valley,SME Loan,Retail,A. Otieno,2023-04-30,36,0.1435,641730.4,103796.77,10,Stage 1 - Performing
CUST00783,Westlands,Nairobi,SME Loan,SME,F. Wanjiru,2023-07-27,36,0.1528,100478.98,68976.31,120,Stage 3 - Non-Performing
CUST00784,Nakuru,Rift Valley,SME Loan,Retail,M. Hassan,2025-02-22,12,0.1545,556698.46,351242.88,0,Stage 1 - Performing
CUST00785,Westlands,Nairobi,SME Loan,Retail,L. Achieng,2023-07-05,24,0.1232,559943.09,150691.93,90,Stage 2 - Underperforming
CUST00786,Eldoret,Rift Valley,SME Loan,Retail,S. Kimani,2023-04-09,24,0.155,423889.09,328231.54,20,Stage 1 - Performing
CUST00787,Kisumu,Nyanza,Personal Loan,Corporate,S. Kimani,2024-12-14,84,0.1437,369823.54,98838.2,45,Stage 2 - Underperforming
CUST00788,Eldoret,Rift Valley,Motor Loan,Retail,F. Wanjiru,2024-11-22,36,0.1225,582626.37,185581.15,0,Stage 1 - Performing
CUST00789,Thika,Central,SME Loan,Corporate,S. Kimani,2023-03-21,48,0.1323,279488.49,197672.7,10,Stage 1 - Performing
CUST00790,Kitengela,Nairobi,Personal Loan,Corporate,F. Wanjiru,2024-04-27,48,0.131,64063.54,36117.4,0,Stage 1 - Performing
CUST00791,Mombasa,Coast,Asset Finance,SME,M. Hassan,2025-02-28,24,0.123,678329.12,345217.6,60,Stage 2 - Underperforming
CUST00792,Kisumu,Nyanza,Personal Loan,Corporate,F. Wanjiru,2023-10-29,60,0.1321,272170.55,222595.55,45,Stage 2 - Underperforming
CUST00793,Thika,Central,Personal Loan,Corporate,P. Njoroge,2024-08-18,84,0.1686,395586.61,351798.92,120,Stage 3 - Non-Performing
CUST00794,Eldoret,Rift Valley,Asset Finance,SME,L. Achieng,2023-09-09,36,0.1776,304274.14,108595.6,0,Stage 1 - Performing
CUST00795,Eldoret,Rift Valley,Asset Finance,SME,F. Wanjiru,2023-04-23,12,0.1873,296160.61,207623.69,120,Stage 3 - Non-Performing
CUST00796,Nairobi CBD,Nairobi,Mortgage,Retail,S. Kimani,2024-07-17,48,0.1797,181088.4,114628.49,0,Stage 1 - Performing
CUST00797,Kitengela,Nairobi,Personal Loan,Retail,S. Kimani,2025-04-23,60,0.1801,1100650.33,870357.8,0,Stage 1 - Performing
CUST00798,Thika,Central,Personal Loan,Retail,S. Kimani,2023-12-20,12,0.1333,263020.9,189501.86,20,Stage 1 - Performing
CUST00799,Nairobi CBD,Nairobi,Motor Loan,Retail,M. Hassan,2023-01-03,60,0.1799,186994.64,64082.48,0,Stage 1 - Performing
CUST00800,Mombasa,Coast,Motor Loan,Retail,J. Mwangi,2025-02-17,12,0.1381,394388.3,160439.0,0,Stage 1 - Performing
CUST00801,Nakuru,Rift Valley,Motor Loan,Retail,L. Achieng,2023-12-28,60,0.1661,282742.69,225074.58,0,Stage 1 - Performing
CUST00802,Nairobi CBD,Nairobi,Motor Loan,SME,M. Hassan,2024-09-30,12,0.1425,912671.24,173747.83,150,Stage 3 - Non-Performing
CUST00803,Kitengela,Nairobi,Personal Loan,Retail,F. Wanjiru,2023-05-17,36,0.1758,266294.15,96208.86,0,Stage 1 - Performing
CUST00804,Nakuru,Rift Valley,Personal Loan,SME,P. Njoroge,2025-01-15,48,0.1771,82285.32,26761.93,0,Stage 1 - Performing
CUST00805,Eldoret,Rift Valley,Motor Loan,Retail,M. Hassan,2025-02-27,84,0.1815,14336.77,12870.02,15,Stage 1 - Performing
CUST00806,Nakuru,Rift Valley,Asset Finance,Retail,L. Achieng,2024-08-04,60,0.1695,137191.93,24789.67,45,Stage 2 - Underperforming
CUST00807,Nakuru,Rift Valley,Personal Loan,SME,A. Otieno,2025-03-02,60,0.1755,282516.18,168978.15,5,Stage 1 - Performing
CUST00808,Eldoret,Rift Valley,Personal Loan,Retail,L. Achieng,2024-05-22,84,0.1846,657741.66,476821.16,32,Stage 2 - Underperforming
CUST00809,Nairobi CBD,Nairobi,Motor Loan,Retail,F. Wanjiru,2023-08-19,48,0.1546,323825.58,150540.5,120,Stage 3 - Non-Performing
CUST00810,Nakuru,Rift Valley,Asset Finance,Retail,P. Njoroge,2023-09-29,24,0.1717,459149.35,74615.82,120,Stage 3 - Non-Performing
CUST00811,Kitengela,Nairobi,Motor Loan,SME,J. Mwangi,2023-05-29,24,0.1517,84950.05,72521.13,0,Stage 1 - Performing
CUST00812,Mombasa,Coast,SME Loan,Retail,A. Otieno,2024-10-21,12,0.1619,507987.44,474091.32,32,Stage 2 - Underperforming
CUST00813,Nairobi CBD,Nairobi,Personal Loan,Retail,P. Njoroge,2025-06-05,24,0.1489,744493.93,134881.03,0,Stage 1 - Performing
CUST00814,Thika,Central,Personal Loan,SME,F. Wanjiru,2024-07-07,60,0.157,498826.48,450466.24,0,Stage 1 - Performing
CUST00815,Kisumu,Nyanza,Personal Loan,Retail,J. Mwangi,2023-03-03,12,0.1697,264708.38,74356.45,10,Stage 1 - Performing
CUST00816,Kisumu,Nyanza,Overdraft,SME,P. Njoroge,2023-09-10,36,0.1734,239317.11,109062.62,32,Stage 2 - Underperforming
CUST00817,Westlands,Nairobi,Motor Loan,Retail,L. Achieng,2024-12-14,24,0.1681,56077.23,43076.65,0,Stage 1 - Performing
CUST00818,Nairobi CBD,Nairobi,Personal Loan,SME,M. Hassan,2023-01-29,60,0.1713,974563.72,900476.73,0,Stage 1 - Performing
CUST00819,Kitengela,Nairobi,Personal Loan,Retail,L. Achieng,2024-07-18,60,0.1888,471748.54,136225.06,0,Stage 1 - Performing
CUST00820,Thika,Central,Asset Finance,Corporate,M. Hassan,2023-10-07,84,0.1686,167025.04,148417.74,90,Stage 2 - Underperforming
CUST00821,Nairobi CBD,Nairobi,Personal Loan,Corporate,F. Wanjiru,2024-09-04,60,0.1798,43384.0,7370.63,150,Stage 3 - Non-Performing
CUST00822,Kisumu,Nyanza,Asset Finance,SME,P. Njoroge,2024-06-21,84,0.1438,441333.1,277387.39,60,Stage 2 - Underperforming
CUST00823,Thika,Central,Asset Finance,Retail,S. Kimani,2024-05-08,36,0.1714,252795.18,225356.65,120,Stage 3 - Non-Performing
CUST00824,Kitengela,Nairobi,Asset Finance,SME,F. Wanjiru,2024-04-02,36,0.1629,74701.23,41514.33,1,Stage 1 - Performing
CUST00825,Thika,Central,Motor Loan,Corporate,M. Hassan,2024-10-03,36,0.1865,237409.02,132382.87,5,Stage 1 - Performing
CUST00826,Nakuru,Rift Valley,Personal Loan,SME,J. Mwangi,2024-04-09,12,0.1244,375282.74,182660.04,5,Stage 1 - Performing
CUST00827,Kisumu,Nyanza,Mortgage,SME,M. Hassan,2023-09-30,24,0.1758,1103473.71,598005.19,0,Stage 1 - Performing
CUST00828,Nairobi CBD,Nairobi,Mortgage,Retail,J. Mwangi,2024-10-12,12,0.1534,117782.36,38419.28,0,Stage 1 - Performing
CUST00829,Thika,Central,Overdraft,Retail,P. Njoroge,2025-01-20,84,0.181,93993.24,31280.88,0,Stage 1 - Performing
CUST00830,Mombasa,Coast,SME Loan,SME,S. Kimani,2023-09-02,48,0.1845,198662.27,146257.42,0,Stage 1 - Performing
CUST00831,Thika,Central,Motor Loan,Retail,F. Wanjiru,2025-02-14,24,0.1813,395240.51,126313.97,0,Stage 1 - Performing
CUST00832,Kitengela,Nairobi,Mortgage,Retail,M. Hassan,2023-03-15,24,0.1246,257405.79,71283.18,15,Stage 1 - Performing
CUST00833,Westlands,Nairobi,SME Loan,Retail,F. Wanjiru,2024-08-17,12,0.1894,108501.6,61567.76,20,Stage 1 - Performing
CUST00834,Thika,Central,Personal Loan,Retail,L. Achieng,2024-07-11,36,0.1679,109664.26,61043.37,60,Stage 2 - Underperforming
CUST00835,Kisumu,Nyanza,Motor Loan,Corporate,M. Hassan,2023-09-04,60,0.1431,361444.82,48945.03,90,Stage 2 - Underperforming
CUST00836,Mombasa,Coast,SME Loan,Retail,F. Wanjiru,2024-02-20,36,0.1737,516414.66,360348.14,150,Stage 3 - Non-Performing
CUST00837,Kisumu,Nyanza,Personal Loan,Corporate,F. Wanjiru,2024-11-10,48,0.1243,500432.44,103909.7,0,Stage 1 - Performing
CUST00838,Westlands,Nairobi,Motor Loan,Retail,J. Mwangi,2024-03-31,24,0.128,72970.59,53841.87,120,Stage 3 - Non-Performing
CUST00839,Kitengela,Nairobi,SME Loan,Retail,S. Kimani,2024-12-29,84,0.1729,321759.05,163470.18,32,Stage 2 - Underperforming
CUST00840,Mombasa,Coast,Motor Loan,SME,J. Mwangi,2023-02-01,12,0.138,1005289.78,313414.7,0,Stage 1 - Performing
CUST00841,Eldoret,Rift Valley,Asset Finance,SME,S. Kimani,2024-07-06,48,0.1704,563279.49,220363.82,0,Stage 1 - Performing
CUST00842,Nakuru,Rift Valley,Mortgage,SME,A. Otieno,2025-06-16,36,0.1655,46078.26,24821.71,0,Stage 1 - Performing
CUST00843,Nakuru,Rift Valley,Personal Loan,SME,F. Wanjiru,2024-03-23,48,0.1842,389683.77,173282.96,0,Stage 1 - Performing
CUST00844,Mombasa,Coast,Personal Loan,SME,P. Njoroge,2023-05-19,60,0.1611,160643.7,102019.88,45,Stage 2 - Underperforming
CUST00845,Westlands,Nairobi,Overdraft,Retail,A. Otieno,2024-06-21,36,0.155,418489.36,51157.05,0,Stage 1 - Performing
CUST00846,Westlands,Nairobi,SME Loan,Retail,J. Mwangi,2024-06-20,24,0.1616,612650.09,288709.37,120,Stage 3 - Non-Performing
CUST00847,Eldoret,Rift Valley,Mortgage,Retail,P. Njoroge,2023-12-06,36,0.1832,129923.45,49624.54,45,Stage 2 - Underperforming
CUST00848,Nakuru,Rift Valley,Motor Loan,Retail,A. Otieno,2024-02-01,36,0.1864,478258.73,347572.6,0,Stage 1 - Performing
CUST00849,Westlands,Nairobi,Personal Loan,SME,J. Mwangi,2023-03-15,12,0.1364,336944.94,214375.18,150,Stage 3 - Non-Performing
CUST00850,Mombasa,Coast,Motor Loan,Retail,M. Hassan,2023-03-17,12,0.179,685251.41,131336.02,0,Stage 1 - Performing
CUST00851,Eldoret,Rift Valley,Motor Loan,SME,M. Hassan,2023-03-23,60,0.1617,490208.43,86066.36,0,Stage 1 - Performing
CUST00852,Westlands,Nairobi,Overdraft,SME,M. Hassan,2024-03-16,84,0.1739,494626.16,295650.8,1,Stage 1 - Performing
CUST00853,Kitengela,Nairobi,SME Loan,SME,S. Kimani,2023-12-08,84,0.1518,176489.8,157632.52,0,Stage 1 - Performing
CUST00854,Thika,Central,Overdraft,Retail,F. Wanjiru,2025-04-14,60,0.1207,193652.76,131075.87,0,Stage 1 - Performing
CUST00855,Westlands,Nairobi,Personal Loan,SME,M. Hassan,2024-05-13,24,0.1311,110515.29,73628.44,15,Stage 1 - Performing
CUST00856,Mombasa,Coast,Personal Loan,SME,A. Otieno,2023-12-07,60,0.1312,229273.93,117323.66,45,Stage 2 - Underperforming
CUST00857,Nairobi CBD,Nairobi,Personal Loan,SME,M. Hassan,2024-10-16,36,0.1806,307337.19,88779.0,20,Stage 1 - Performing
CUST00858,Thika,Central,Overdraft,Corporate,J. Mwangi,2024-01-26,48,0.1378,70860.41,13967.75,0,Stage 1 - Performing
CUST00859,Eldoret,Rift Valley,SME Loan,Retail,A. Otieno,2024-11-28,36,0.1727,275945.51,71378.64,0,Stage 1 - Performing
CUST00860,Thika,Central,Overdraft,Retail,P. Njoroge,2024-10-03,60,0.1425,537349.04,503962.95,90,Stage 2 - Underperforming
CUST00861,Kitengela,Nairobi,SME Loan,Retail,S. Kimani,2023-10-17,24,0.1767,253278.39,191810.2,10,Stage 1 - Performing
CUST00862,Eldoret,Rift Valley,Motor Loan,Retail,F. Wanjiru,2024-03-14,12,0.1817,164255.4,27037.78,0,Stage 1 - Performing
CUST00863,Thika,Central,Overdraft,Retail,A. Otieno,2024-02-16,12,0.1262,761063.9,263602.68,0,Stage 1 - Performing
CUST00864,Nairobi CBD,Nairobi,Motor Loan,SME,A. Otieno,2024-08-29,24,0.1291,266453.34,193055.13,90,Stage 2 - Underperforming
CUST00865,Kisumu,Nyanza,Personal Loan,SME,F. Wanjiru,2024-09-16,36,0.1856,239497.3,84085.13,90,Stage 2 - Underperforming
CUST00866,Mombasa,Coast,Asset Finance,Retail,J. Mwangi,2024-12-04,84,0.1681,280401.38,68850.71,0,Stage 1 - Performing
CUST00867,Westlands,Nairobi,SME Loan,SME,P. Njoroge,2023-03-04,48,0.1601,245204.37,216318.03,90,Stage 2 - Underperforming
CUST00868,Eldoret,Rift Valley,Mortgage,Retail,S. Kimani,2025-04-27,36,0.1324,160783.09,95590.02,60,Stage 2 - Underperforming
CUST00869,Eldoret,Rift Valley,Personal Loan,Retail,A. Otieno,2025-05-09,36,0.1344,339170.76,37878.34,0,Stage 1 - Performing
CUST00870,Nairobi CBD,Nairobi,Personal Loan,Retail,J. Mwangi,2024-07-19,12,0.1205,650535.53,126379.03,0,Stage 1 - Performing
CUST00871,Nakuru,Rift Valley,Motor Loan,SME,S. Kimani,2024-01-01,60,0.1888,54825.91,25119.84,0,Stage 1 - Performing
CUST00872,Kisumu,Nyanza,Mortgage,Retail,A. Otieno,2024-06-02,36,0.1382,237622.24,160710.48,0,Stage 1 - Performing
CUST00873,Kitengela,Nairobi,Asset Finance,SME,J. Mwangi,2023-12-04,36,0.1757,100643.82,79486.69,120,Stage 3 - Non-Performing
CUST00874,Nakuru,Rift Valley,Motor Loan,SME,S. Kimani,2024-07-28,36,0.1233,270200.52,87210.63,0,Stage 1 - Performing
CUST00875,Eldoret,Rift Valley,Overdraft,SME,L. Achieng,2024-11-21,24,0.1626,275092.7,220793.92,0,Stage 1 - Performing
CUST00876,Nakuru,Rift Valley,Overdraft,Retail,M. Hassan,2023-10-05,60,0.1538,261407.33,68743.03,0,Stage 1 - Performing
CUST00877,Nakuru,Rift Valley,SME Loan,Corporate,S. Kimani,2024-11-03,84,0.1639,228400.31,51725.12,1,Stage 1 - Performing
CUST00878,Nairobi CBD,Nairobi,Overdraft,SME,L. Achieng,2025-04-19,36,0.1819,29605.36,23525.7,0,Stage 1 - Performing
CUST00879,Eldoret,Rift Valley,Overdraft,Retail,M. Hassan,2024-10-17,24,0.163,634176.96,204889.27,20,Stage 1 - Performing
CUST00880,Mombasa,Coast,Motor Loan,SME,M. Hassan,2025-03-31,24,0.1554,95315.82,56191.06,0,Stage 1 - Performing
CUST00881,Kitengela,Nairobi,Mortgage,Retail,F. Wanjiru,2024-04-06,84,0.1569,167748.27,123057.01,32,Stage 2 - Underperforming
CUST00882,Eldoret,Rift Valley,Overdraft,SME,A. Otieno,2024-08-15,36,0.1432,253481.6,71432.6,90,Stage 2 - Underperforming
CUST00883,Thika,Central,Asset Finance,SME,S. Kimani,2025-05-28,24,0.1337,289621.78,156629.4,0,Stage 1 - Performing
CUST00884,Westlands,Nairobi,Motor Loan,Corporate,F. Wanjiru,2024-02-20,84,0.1576,81472.99,77179.07,5,Stage 1 - Performing
CUST00885,Thika,Central,SME Loan,Corporate,F. Wanjiru,2024-11-09,84,0.1589,1317864.87,149867.56,60,Stage 2 - Underperforming
CUST00886,Thika,Central,Personal Loan,SME,S. Kimani,2024-08-29,36,0.1797,309685.65,87133.95,0,Stage 1 - Performing
CUST00887,Kitengela,Nairobi,SME Loan,SME,L. Achieng,2023-04-20,84,0.1549,645943.99,564788.98,20,Stage 1 - Performing
CUST00888,Eldoret,Rift Valley,SME Loan,Retail,L. Achieng,2024-02-10,12,0.1571,285361.79,194024.89,5,Stage 1 - Performing
CUST00889,Kitengela,Nairobi,Motor Loan,SME,S. Kimani,2025-05-10,24,0.1484,223697.48,154094.14,0,Stage 1 - Performing
CUST00890,Kisumu,Nyanza,Motor Loan,SME,S. Kimani,2023-06-18,60,0.1697,602750.86,265731.56,0,Stage 1 - Performing
CUST00891,Nakuru,Rift Valley,SME Loan,Corporate,L. Achieng,2023-03-07,24,0.1655,218826.74,65947.09,60,Stage 2 - Underperforming
CUST00892,Mombasa,Coast,Personal Loan,SME,F. Wanjiru,2024-02-22,60,0.1612,230838.26,51215.35,0,Stage 1 - Performing
CUST00893,Nairobi CBD,Nairobi,Personal Loan,SME,M. Hassan,2024-09-29,48,0.1336,291051.69,106443.78,5,Stage 1 - Performing
CUST00894,Kisumu,Nyanza,Overdraft,SME,L. Achieng,2025-02-12,84,0.1741,396784.44,251770.51,0,Stage 1 - Performing
CUST00895,Kitengela,Nairobi,Motor Loan,SME,L. Achieng,2025-03-27,84,0.161,155868.12,145358.84,90,Stage 2 - Underperforming
CUST00896,Kitengela,Nairobi,SME Loan,Retail,L. Achieng,2023-05-19,48,0.1786,386528.59,286209.67,0,Stage 1 - Performing
CUST00897,Nairobi CBD,Nairobi,Asset Finance,Corporate,P. Njoroge,2024-10-15,12,0.1584,227144.07,153246.25,90,Stage 2 - Underperforming
CUST00898,Kisumu,Nyanza,Asset Finance,Retail,P. Njoroge,2023-07-18,48,0.1565,414871.08,51319.95,20,Stage 1 - Performing
CUST00899,Kitengela,Nairobi,Motor Loan,Retail,M. Hassan,2024-07-02,12,0.1213,195931.76,179329.13,60,Stage 2 - Underperforming
CUST00900,Kisumu,Nyanza,Personal Loan,Retail,J. Mwangi,2023-12-25,84,0.1662,569770.5,420135.83,5,Stage 1 - Performing
CUST00901,Kitengela,Nairobi,Motor Loan,Retail,L. Achieng,2024-11-15,24,0.1814,756830.08,366676.6,150,Stage 3 - Non-Performing
CUST00902,Nairobi CBD,Nairobi,Overdraft,Retail,J. Mwangi,2024-03-18,24,0.1887,156229.56,58328.12,10,Stage 1 - Performing
CUST00903,Nairobi CBD,Nairobi,SME Loan,SME,P. Njoroge,2024-03-08,36,0.169,342193.94,88356.74,0,Stage 1 - Performing
CUST00904,Thika,Central,Personal Loan,Retail,J. Mwangi,2024-09-30,12,0.14,1177856.66,858309.99,1,Stage 1 - Performing
CUST00905,Kitengela,Nairobi,Personal Loan,SME,F. Wanjiru,2024-09-30,84,0.1689,499509.96,96364.11,0,Stage 1 - Performing
CUST00906,Eldoret,Rift Valley,Personal Loan,Corporate,S. Kimani,2023-05-09,36,0.1801,88507.22,52153.78,0,Stage 1 - Performing
CUST00907,Nairobi CBD,Nairobi,SME Loan,SME,S. Kimani,2025-04-10,60,0.1428,379806.49,187561.99,0,Stage 1 - Performing
CUST00908,Nakuru,Rift Valley,SME Loan,SME,M. Hassan,2024-12-11,84,0.1605,1392415.68,627107.48,60,Stage 2 - Underperforming
CUST00909,Mombasa,Coast,SME Loan,Retail,J. Mwangi,2025-06-02,12,0.152,48760.36,13135.35,15,Stage 1 - Performing
CUST00910,Kitengela,Nairobi,Personal Loan,Corporate,L. Achieng,2023-01-11,24,0.1263,232980.65,146286.87,0,Stage 1 - Performing
CUST00911,Nakuru,Rift Valley,Personal Loan,Retail,L. Achieng,2023-11-07,48,0.1519,611542.78,563521.32,0,Stage 1 - Performing
CUST00912,Mombasa,Coast,Personal Loan,SME,M. Hassan,2024-06-27,12,0.1681,65107.92,28907.16,20,Stage 1 - Performing
CUST00913,Eldoret,Rift Valley,Personal Loan,SME,J. Mwangi,2023-03-08,60,0.1786,286107.3,225909.96,0,Stage 1 - Performing
CUST00914,Eldoret,Rift Valley,Personal Loan,Retail,A. Otieno,2024-12-21,24,0.13,395865.09,296414.49,5,Stage 1 - Performing
CUST00915,Eldoret,Rift Valley,Overdraft,Retail,M. Hassan,2023-10-24,36,0.1848,420594.05,155802.25,0,Stage 1 - Performing
CUST00916,Kitengela,Nairobi,Personal Loan,Retail,L. Achieng,2025-02-18,36,0.1734,1148283.8,697392.9,0,Stage 1 - Performing
CUST00917,Nairobi CBD,Nairobi,Personal Loan,Retail,F. Wanjiru,2023-01-08,24,0.1514,618522.74,320143.05,60,Stage 2 - Underperforming
CUST00918,Nairobi CBD,Nairobi,Personal Loan,Retail,F. Wanjiru,2024-11-20,48,0.1322,773992.25,661513.9,0,Stage 1 - Performing
CUST00919,Eldoret,Rift Valley,Personal Loan,Retail,M. Hassan,2024-11-20,12,0.1443,99259.14,11057.72,0,Stage 1 - Performing
CUST00920,Kisumu,Nyanza,SME Loan,Retail,J. Mwangi,2024-01-21,36,0.1516,971804.9,811735.69,60,Stage 2 - Underperforming
CUST00921,Kisumu,Nyanza,SME Loan,Retail,S. Kimani,2023-05-13,24,0.1544,659473.94,113588.9,5,Stage 1 - Performing
CUST00922,Kitengela,Nairobi,Personal Loan,Corporate,A. Otieno,2023-08-07,36,0.1466,482819.6,209082.52,90,Stage 2 - Underperforming
CUST00923,Mombasa,Coast,SME Loan,Retail,J. Mwangi,2024-10-11,36,0.1892,123593.32,102820.51,60,Stage 2 - Underperforming
CUST00924,Eldoret,Rift Valley,Personal Loan,SME,J. Mwangi,2025-05-05,84,0.1362,359007.99,167533.59,32,Stage 2 - Underperforming
CUST00925,Kitengela,Nairobi,Asset Finance,Retail,P. Njoroge,2023-04-16,12,0.133,230433.01,127795.44,15,Stage 1 - Performing
CUST00926,Nakuru,Rift Valley,Asset Finance,Retail,M. Hassan,2024-09-03,36,0.1812,1108916.85,596967.55,90,Stage 2 - Underperforming
CUST00927,Eldoret,Rift Valley,Asset Finance,Corporate,F. Wanjiru,2023-11-01,60,0.1701,609005.82,188218.9,0,Stage 1 - Performing
CUST00928,Thika,Central,SME Loan,SME,J. Mwangi,2023-02-14,60,0.1363,442808.56,291009.21,45,Stage 2 - Underperforming
CUST00929,Kisumu,Nyanza,Motor Loan,Retail,J. Mwangi,2024-09-06,12,0.1553,605117.24,164102.96,0,Stage 1 - Performing
CUST00930,Nakuru,Rift Valley,SME Loan,SME,F. Wanjiru,2024-11-07,60,0.137,52925.38,22511.62,0,Stage 1 - Performing
CUST00931,Nairobi CBD,Nairobi,Personal Loan,Retail,F. Wanjiru,2024-08-10,24,0.1278,373925.53,148998.09,0,Stage 1 - Performing
CUST00932,Mombasa,Coast,Motor Loan,SME,J. Mwangi,2023-11-18,24,0.1395,72093.95,56289.08,0,Stage 1 - Performing
CUST00933,Kisumu,Nyanza,Motor Loan,SME,S. Kimani,2023-04-17,24,0.1666,169492.27,141236.07,60,Stage 2 - Underperforming
CUST00934,Nairobi CBD,Nairobi,Overdraft,SME,F. Wanjiru,2023-04-12,12,0.16,113959.75,22164.77,0,Stage 1 - Performing
CUST00935,Eldoret,Rift Valley,SME Loan,SME,M. Hassan,2025-05-20,24,0.1398,156047.85,92063.78,0,Stage 1 - Performing
CUST00936,Westlands,Nairobi,Motor Loan,SME,L. Achieng,2025-06-09,60,0.1425,168926.9,84342.75,120,Stage 3 - Non-Performing
CUST00937,Eldoret,Rift Valley,Personal Loan,SME,L. Achieng,2024-08-14,60,0.1746,49104.86,17748.61,90,Stage 2 - Underperforming
CUST00938,Kisumu,Nyanza,Personal Loan,Retail,P. Njoroge,2024-10-07,12,0.1534,828029.06,719788.81,0,Stage 1 - Performing
CUST00939,Eldoret,Rift Valley,Personal Loan,SME,A. Otieno,2023-04-13,12,0.1735,205935.35,124470.06,0,Stage 1 - Performing
CUST00940,Nairobi CBD,Nairobi,Motor Loan,Retail,F. Wanjiru,2024-02-22,36,0.1502,783782.12,446991.97,10,Stage 1 - Performing
CUST00941,Eldoret,Rift Valley,Personal Loan,Retail,P. Njoroge,2023-04-12,60,0.176,240196.94,226726.68,0,Stage 1 - Performing
CUST00942,Westlands,Nairobi,Motor Loan,Retail,M. Hassan,2023-10-29,36,0.1291,335131.6,216933.12,0,Stage 1 - Performing
CUST00943,Mombasa,Coast,Mortgage,SME,L. Achieng,2023-01-19,48,0.1398,83705.94,74658.91,15,Stage 1 - Performing
CUST00944,Kitengela,Nairobi,Overdraft,Retail,A. Otieno,2023-02-25,60,0.1235,820649.19,504457.93,0,Stage 1 - Performing
CUST00945,Kitengela,Nairobi,Motor Loan,Retail,L. Achieng,2024-04-06,84,0.1782,928099.82,707483.89,60,Stage 2 - Underperforming
CUST00946,Kitengela,Nairobi,Personal Loan,Retail,S. Kimani,2024-05-15,48,0.1546,491058.11,166044.9,0,Stage 1 - Performing
